"ID"	"kmer_coverage"	"bioproject"	"biosample"	"bioproject_title"	"bioproject_description"	"refs"	"sample_acc"	"assay_type"	"center_name"	"experiment"	"sample_name"	"organism"	"longitude"	"latitude"	"selected_location"	"locations"	"disease_source"	"disease_text"	"do_label"	"do_id"	"tissue"	"tissue_source"	"tissue_text"	"bto_id"	"contigs_n50"	"contigs_nbseq"	"contigs_maxlen"	"contigs_sumlen"	"unitigs_n50"	"unitigs_nbseq"	"unitigs_maxlen"	"unitigs_sumlen"	"instrument"	"librarylayout"	"libraryselection"	"librarysource"	"library_name"	"platform"	"sra_study"	"releasedate"	"mbytes"	"avgspotlen"	"mbases"	"biosamplemodel_sam"	"collection_date_sam"	"location_count"	"location_avg_coverage"	"location_max_coverage"	"location_min_coverage"	"location_med_coverage"
"SRR4019625"	"1"	"PRJNA338650"	"SAMN05560325"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610269"	"RNA-Seq"	"GEO"	"SRX2013146"	"GSM2267759"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"615"	"39392"	"8231"	"13620172"	"55"	"932546"	"3455"	"55043942"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"575"	"51"	"916"	""	""	"0"	""	""	""	""
"SRR19738233"	"1"	"PRJNA850448"	"SAMN29182097"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477242"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784147"	"A549_TLR3KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"266"	"1196427"	"12503"	"196428543"	"84"	"7886265"	"2102"	"514739939"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"TLR3-_siBrf1_Infected_-21"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1886"	"285"	"6256"	"Human"	""	"0"	""	""	""	""
"SRR13172719"	"1"	"PRJNA681411"	"SAMN16953321"	"Clinical sample from VZV patients"	"metagenomics on clinical sample collected from VZV patients in China"	"PMC:8260771"	"SRS7813954"	"OTHER"	"CHINA CENTERS FOR DISEASE CONTROL AND PREVENTION"	"SRX9611067"	"SD14"	"human metagenome"	""	""	""	""	""	""	""	""	"throat"	"tissue"	"throat swab"	"BTO_0000828"	"375"	"22999583"	"10552"	"2473724128"	"47"	"138824470"	"3127"	"6992738330"	"Illumina NovaSeq 6000"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"SD14"	"ILLUMINA"	"SRP295296"	"2022-12-31T00:00:00"	"13783"	"300"	"43323"	"Metagenome or environmental"	""	"0"	""	""	""	""
"SRR10017908"	"1"	"PRJNA561812"	"SAMN12628646"	"Kallikrein-mediated cytokeratin 10 degradation is required for VZV propagation in skin"	"Varicella Zoster Virus (VZV) is a skin-tropic virus that infects epidermal keratinocytes and causes chickenpox. Although common, VZV infection can be life-threatening particularly in the immunocompromised. Therefore, understanding VZV-keratinocyte interactions is important to find new treatments beyond vaccination and anti-viral drugs. In VZV- infected skin, Kallikrein 6 (KLK6), and the ubiquitin-ligase MDM2 are up-regulated concomitant with Keratin 10 (K10) down-regulation. MDM2 binds to K10 targeting it for degradation via the ubiquitin-proteasome pathway. Preventing K10 degradation reduced VZV propagation in culture and prevented epidermal disruption in skin explants. K10 knockdown induced expression of the nuclear receptor subfamily 4, group A, member 1 (NR4A1) and enhanced viral propagation in culture. NR4A1 knockdown prevented viral propagation in culture, reduced LC3 levels and increased LAMP2 expression. We therefore describe a novel drug-able pathway whereby MDM2 ubiquitinates and degrades K10 increasing NR4A1 expression allowing VZV replication and propagation."	""	"SRS5304777"	"RNA-Seq"	"UCL"	"SRX6755704"	"MeWo"	"Homo sapiens"	""	""	""	""	""	""	""	""	"skin"	"tissue"	"skin"	"BTO_0001253"	"309"	"45385"	"5418"	"7896434"	"41"	"3577575"	"873"	"149373037"	"NextSeq 550"	"PAIRED"	"Oligo-dT"	"TRANSCRIPTOMIC"	"pOka-V24-2"	"ILLUMINA"	"SRP219194"	"2019-08-26T00:00:00"	"876"	"83"	"2148"	"Human"	""	"0"	""	""	""	""
"SRR23101273"	"1"	"PRJNA924035"	"SAMN32744113"	"Unmasking the Tissue-Resident Eukaryotic DNA virome in Humans"	"In this work, we revealed the composition of the eukaryotic human DNA virome in 9 organs (colon, liver, lung, heart, brain, kidney, skin, blood, hair) of several individuals. High-throughput sequencing from tissue samples was done after targeted-enrichment with in-solution RNA bait hybridization for 38 DNA viruses."	"PMC:10123123"	"SRS16469345"	"Targeted-Capture"	"UNIVERSITY OF HELSINKI"	"SRX19053209"	"I10-skin"	"skin metagenome"	"24.94583"	"60.19206"	"lat_lon"	"{""geo_loc_name"": [24.93265, 60.17116], ""geo_loc_name_sam"": [24.93265, 60.17116], ""geo_loc_name_country_calc"": [""24.93265"", ""60.17116""]}"	""	""	""	""	""	""	""	""	"43"	"361416"	"865"	"17323332"	"42"	"6305321"	"412"	"274108263"	"Illumina HiSeq 2500"	"PAIRED"	"Hybrid Selection"	"METAGENOMIC"	"I10-skin"	"ILLUMINA"	"SRP417930"	"2023-01-17T00:00:00"	"707"	"202"	"1327"	"MIMS.me, MIGS/MIMS/MIMARKS.human-associated"	""	"1"	"1"	"1"	"1"	"1"
"SRR19738217"	"1"	"PRJNA850448"	"SAMN29182094"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477239"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784163"	"A549_MAVSKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"255"	"1276112"	"11200"	"194650393"	"86"	"7624187"	"2207"	"502025751"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"MAVS_siCtrl_Infected_-38"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1868"	"281"	"6171"	"Human"	""	"0"	""	""	""	""
"ERR6150246"	"1"	"PRJEB45678"	"SAMEA8946463"	"A Variant allele in Varicella-Zoster Virus Glycoprotein B, Selected during Production of the Varicella Vaccine, Contributes to its Attenuation"	"Attenuation of the live varicella Oka vaccine (vOka) has been attributed to mutations in the genome acquired during cell culture passage of pOka (parent strain); however, the precise mechanisms of attenuation remain unknown. Comparative sequence analyses of several vaccine batches showed that over 100 single-nucleotide polymorphisms (SNPs) are conserved across all vaccine batches; six SNPs are fixed or nearly fixed, suggesting that these SNPs are responsible for attenuation. By contrast, prior analysis of chimeric vOka and pOka recombinants indicates that loci other than these six SNPs contribute to attenuation. Here, we report that pOka consists of a heterogenous population of virus sequences with two nearly equally represented bases, G or A, at nucleotide 2096 of ORF31 which encodes glycoprotein B (gB) resulting in arginine (R) or glutamine (Q), respectively, at amino acid 699 of gB. While 2096A/699Q is dominant in vOka (99.99 to 100%). gB699Q/gH/gL showed significantly less fusion activity than gB699R/gH/gL in a cell-based fusion assay. Recombinant pOka with gB-669Q (rpOka-gB699Q) had a similar growth phenotype as vOka during lytic infection in cell culture; however, rpOka-gB699R showed a growth phenotype similar to pOka. rpOka-gB699R entered neurons from axonal terminals more efficiently than rpOka-gB699Q in the presence of cell membrane-derived vesicles containing gB. Strikingly, when a mixture of pOka with both alleles equally represented was used to infect human neurons from axon terminals, pOka with gB699R was dominant for virus entry. These results identify a variant allele in gB that contributes to attenuation of vOka."	"PMC:9426484"	"ERS6629237"	"WGS"	"NEW YORK UNIVERSITY SCHOOL OF MEDICINE"	"ERX5787070"	"SAMEA8946463"	"Human alphaherpesvirus 3"	"-73.9743"	"40.7423"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"193"	"80645"	"4360"	"12857564"	"61"	"849367"	"1482"	"49192973"	"NextSeq 550"	"PAIRED"	"RANDOM"	"GENOMIC"	"vOka_7d_reactivation_rep1"	"ILLUMINA"	"ERP129818"	"2021-10-04T00:00:00"	"423"	"391"	"726"	""	""	"26"	"0.96"	"1"	"0.57"	"1"
"SRR21589118"	"1"	"PRJNA847732"	"SAMN30852592"	"Rapid metagenomic sequencing of clinical samples to detect emerging DNA and RNA viral pathogens"	"Metagenomics samples from Nasopharyngeal swab"	""	"SRS15128796"	"OTHER"	"GUY'S AND ST THOMAS' HOSPITAL"	"SRX17590906"	"Viral detection from nasal pharyngeal swab metagenome (Varicella zoster virus)"	"human viral metagenome"	"-0.1276"	"51.5072"	"lat_lon"	"{""geo_loc_name_country_calc"": [-0.12721, 51.50643], ""geo_loc_name_sam"": [-0.12719, 51.50643], ""geo_loc_name"": [""-0.12719"", ""51.50643""]}"	""	""	""	""	""	""	""	""	"33"	"406496"	"1617"	"15557775"	"33"	"5173340"	"716"	"184358013"	"GridION"	"SINGLE"	"RANDOM PCR"	"METAGENOMIC"	"220521_vzv"	"OXFORD_NANOPORE"	"SRP380122"	"2022-11-25T00:00:00"	"573"	"2396"	"692"	"Metagenome or environmental"	"2022-05-21"	"1"	"1"	"1"	"1"	"1"
"ERR244050"	"1"	"PRJEB2768"	"SAMEA1709585"	"Herpesvirus_whole_genome_sequencing"	"Very little is known about genome diversity of herpesviruses and there are currently very few genome sequences in Genbank. Whole genome sequencing of large DNA viruses is complicated by the difficulty in separating virus DNA from human DNA. In this project we will address this issue by using Agilent SureSelect technology and Illumina deep sequencing to sequence several members of the herpesvirus family, including Epstein Barr virus (EBV, HHV4), Kaposi’s sarcoma associated herpesvirus (KSHV, HHV8) and varicella zoster virus (VZV, HHV3). We have designed custom baits to the available reference sequences and will use these to pull out virus sequence from host DNA and then Illumina sequence the captured virus DNA. The short read data will be assembled into a genome consensus sequence for each virus and importantly, allow analysis of virus minority species, which may be important for pathogenesis.  We will use a range of samples including DNA from cell lines latently infected with either EBV or KSHV or both viruses. These data will enable an initial estimation of genome diversity and highlight differences at the genetic level between EBV and KSHV from different cell lines. Further studies will generate herpesvirus genome sequences from clinical samples, including varicella, Kaposi’s sarcoma and nasopharyngeal carcinoma to investigate virus genetic diversity and pathogenic determinants.  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-lymphocryptovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-rhadinovirus  http://www.sanger.ac.uk/resources/downloads/viruses/herpesviridae-simplexvirus"	"PMC:11943181,8235469"	"ERS074879"	"WGS"	"SC"	"ERX218584"	"SAMEA1709585"	"Human alphaherpesvirus 3"	"-81.04537"	"33.99882"	"INSDC center name"	""	""	""	""	""	""	""	""	""	"34"	"133024"	"17611"	"5442152"	"34"	"1838685"	"3187"	"69370105"	"Illumina HiSeq 2000"	"PAIRED"	"RANDOM"	"GENOMIC"	"2674271"	"ILLUMINA"	"ERP001026"	"2013-06-13T00:00:00"	"1694"	"200"	"3623"	""	""	"35"	"1"	"1"	"1"	"1"
"SRR19738235"	"1"	"PRJNA850448"	"SAMN29182097"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477242"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784145"	"A549_TLR3KO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"226"	"1786136"	"7435"	"215707242"	"85"	"7925780"	"1952"	"517685268"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"TLR3_Untransfected_Infected_-19"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1882"	"281"	"6201"	"Human"	""	"0"	""	""	""	""
"SRR7754043"	"1"	"PRJNA324581"	"SAMN05713722"	"Clinical sequencing Metagenome Metagenomic assembly"	"Metagenomic sequencing of samplings from clinical infections. Sample types include stool, nasopharynx, skin, etc."	""	"SRS1658287"	"WGS"	"WASHINGTON UNIVERSITY SCHOOL OF MEDICINE"	"SRX4609948"	"H_LA-CC30.2-1"	"viral metagenome"	"-90.19956"	"38.62775"	"geo_loc_name_sam"	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [""-90.19956"", ""38.62775""]}"	""	""	""	""	""	""	""	""	"33"	"34654"	"2255"	"1265524"	"34"	"612972"	"285"	"23393827"	"Illumina HiSeq 2500"	"PAIRED"	"RANDOM"	"METAGENOMIC"	"H_LA-CC30.2-1"	"ILLUMINA"	"SRP083744"	"2018-08-24T00:00:00"	"184"	"120"	"538"	"Metagenome or environmental"	""	"8"	"0.95"	"1"	"0.7"	"1"
"SRR19738279"	"1"	"PRJNA850448"	"SAMN29182095"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477240"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784101"	"A549_PKRKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"288"	"2003405"	"9764"	"303036529"	"61"	"13513934"	"2658"	"811354853"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"PKR_siCtrl_Infected_-32-R"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"4587"	"285"	"15246"	"Human"	""	"0"	""	""	""	""
"SRR23024398"	"1"	"PRJNA921818"	"SAMN32634560"	"Genome-wide comparison of varicella-zoster virus vaccines"	"In this study, a high throughput sequencing technology was utilized to obtain deep coverage for VZV genome in four commercial vaccines. Genetic variants in the vaccines were identified and compared to the reference genomes of Dumas, pOka, vOka, and MAV/06, allowing the tracing of origin of the variants."	""	"SRS16401484"	"WGS"	"AJOU UNIVERSITY"	"SRX18979886"	"SK_rep3"	"Human alphaherpesvirus 3"	"126.99989"	"37.55886"	"geo_loc_name"	"{""geo_loc_name_country_calc"": [126.99989, 37.55886], ""geo_loc_name_sam"": [""126.99989"", ""37.55886""]}"	"isolate"	"varicella"	"chickenpox"	"DOID_8659"	""	""	""	""	"165"	"6066788"	"4241"	"750955497"	"94"	"26514504"	"1649"	"1757367483"	"Illumina NovaSeq 6000"	"PAIRED"	"PCR"	"GENOMIC"	"SK_rep3"	"ILLUMINA"	"SRP416618"	"2023-02-09T00:00:00"	"2322"	"302"	"6912"	"Viral"	"2022-08-01"	"11"	"1"	"1"	"1"	"1"
"SRR4019629"	"1"	"PRJNA338650"	"SAMN05560328"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610272"	"RNA-Seq"	"GEO"	"SRX2013150"	"GSM2267763"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"560"	"37152"	"6399"	"12254462"	"54"	"919949"	"2462"	"53278579"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"530"	"51"	"830"	""	""	"0"	""	""	""	""
"SRR4019622"	"1"	"PRJNA338650"	"SAMN05560342"	"Cell responses to dysregulated VZV-induced cell-cell fusion"	"The highly conserved herpesvirus glycoprotein complex, gB/gH-gL, mediates membrane fusion during virion entry and cell-cell fusion.  Varicella-zoster virus (VZV) characteristically forms multi-nucleated cells, or syncytia, during the infection of human tissues but little is known about this process.  The cytoplasmic domain of VZV gB (gBcyt) has been implicated in cell-cell fusion regulation because a gB[Y881F] substitution causes hyperfusion.  The gBcyt regulation is necessary for VZV pathogenesis as the hyperfusogenic mutant gB[Y881F] is severely attenuated in human skin xenografts.  In this study, gBcyt regulated fusion was investigated by comparing melanoma cells infected with wild type-like VZV or hyperfusogenic mutants.  The gB[Y881F] mutant exhibited dramatically accelerated syncytia formation in melanoma cells caused by fusion of infected cells with many uninfected cells, increased cytoskeleton reorganization and rapid displacement of nuclei to dense central structures when compared to pOka using live cell confocal microscopy.  VZV and human transcriptomes were concurrently investigated using RNA-seq to identify viral and cellular responses induced when the gBcyt regulation was disrupted by the gB[Y881F] substitution.  The expression of four vital VZV genes, ORF61 and glycoproteins, gC, gE and gI, was significantly reduced at 36 hours post infection for the hyperfusogenic mutants.  Importantly, hierarchical clustering demonstrated an association of differential gene expression with dysregulated gBcyt-mediated fusion.  A subset of Ras GTPase genes linked to membrane remodeling were upregulated in cells infected with the hyperfusogenic mutants.  These data implicate the gBcyt in the regulation gB fusion function that, if unmodulated, triggers cellular processes leading to hyperfusion that attenuates VZV infection.Overall design: Biological duplicates from 3 time points (12, 24 and 36 hours post infection) of uninfected MeWo cells or MeWo cells infected with varicella-zoster virus strain pOka or mutants gB[Y881F], gB[Y920F] or gB[Y881/920F]"	"PubMed:27795423"	"SRS1610267"	"RNA-Seq"	"GEO"	"SRX2013143"	"GSM2267756"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	""	""	""	"459"	"47510"	"5586"	"11498117"	"54"	"865479"	"2463"	"50140922"	"Illumina HiSeq 2000"	"SINGLE"	"cDNA"	"TRANSCRIPTOMIC"	""	"ILLUMINA"	"SRP081284"	"2017-03-01T00:00:00"	"463"	"51"	"727"	""	""	"0"	""	""	""	""
"SRR19738280"	"1"	"PRJNA850448"	"SAMN29182095"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477240"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784100"	"A549_PKRKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"262"	"1457366"	"9942"	"225451119"	"75"	"9564285"	"2090"	"604359993"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"PKR_siCtrl_Infected_-32"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"2433"	"281"	"8043"	"Human"	""	"0"	""	""	""	""
"SRR19738290"	"1"	"PRJNA850448"	"SAMN29182094"	"Transcriptional response to VZV infection is modulated by RNA Polymerase III in lung epithelial cell lines"	"Short interspersed nuclear elements (SINEs) are retrotransposons that generate exclusively double-stranded noncoding RNAs transcribed by the ancestral RNA polymerase III (Pol III), a multi-subunit polymerase. Although SINE ncRNAs are generally transcriptionally repressed, they can be induced in response to viral infections and can stimulate immune signaling pathways. Indeed, mutations in Pol III have been associated with poor antiviral interferon response following infection with varicella zoster virus (VZV). In this study, we probed the role of Pol III transcripts in the detection and initial immune response to VZV by characterizing the transcriptional response following VZV infection of wild type A549 lung epithelial cells as well as A549 cells lacking specific RNA sensor MAVS, or interferon-stimulated genes RNase L and PKR in presence or absence of functional RNA Pol III. Multiple components of the antiviral sensing and interferon signaling pathways were involved in restricting VZV replication in lung epithelial cells thus suggesting an innate defense system with built-in redundancy. In addition, RNase L deficiency led to a unique transcription profile indicating that RNA Pol III transcriptcs can act as immune sensors of VZV infection. Collectively, these findings suggest an essential role for RNA Pol III in the antiviral response to VZV infection."	"PMC:9359802"	"SRS13477239"	"RNA-Seq"	"UNIVERSITY OF KENTUCKY"	"SRX15784090"	"A549_MAVSKO"	"Homo sapiens"	""	""	""	""	""	""	""	""	"lung"	"tissue"	"lung"	"BTO_0000763"	"264"	"1054061"	"13476"	"174701385"	"82"	"7288678"	"3331"	"473259373"	"Illumina HiSeq 4000"	"PAIRED"	"cDNA"	"GENOMIC"	"MAVS_Untransfected_Infected_-37"	"ILLUMINA"	"SRP382324"	"2022-07-12T00:00:00"	"1953"	"282"	"6506"	"Human"	""	"0"	""	""	""	""
